9.228188
8.463533
7.700581
6.970150
6.241608
5.575483
4.902246
4.324976
3.723772
3.250757
2.734482
2.369754
1.946672
1.682892
1.354918
1.175875
0.937269
0.822269
0.660219
0.588878
0.486239
0.442051
0.381133
0.352873
0.318598
0.299758
0.281157
0.268375
0.258458
0.249965
0.244710
0.239352
0.236587
0.233428
0.231996
0.230266
0.229545
0.228661
0.228311
0.227888
0.227724
0.227533
0.227460
0.227378
0.227347
0.227314
0.227301
0.227288
0.227283
0.227278
0.227276
0.227274
0.227274
0.227273
0.227273
0.227273
0.227273
0.227273
0.227273
0.227273
0.227273
0.227273
0.227273
0.227273
0.227273
0.227273
0.227273
0.227273
0.227273
0.227273
0.227273
0.227273
0.227272
0.227272
0.227272
0.227272
0.227271
0.227271
0.227269
0.227267
0.227261
0.227256
0.227241
0.227226
0.227186
0.227147
0.227049
0.226950
0.226718
0.226486
0.225962
0.225437
0.224306
0.223174
0.220844
0.218511
0.213917
0.209318
0.200652
0.191975
0.176323
0.160648
0.133560
0.106431
0.061497
0.016488
-0.054995
-0.126606
-0.235707
-0.345019
-0.504840
-0.664993
-0.889780
-1.115071
-1.418732
-1.723135
-2.117255
-2.512432
-3.004059
-3.497140
-4.086736
-4.678269
-5.358323
-6.040881
-6.795609
-7.553477
-8.359836
-9.170023
