4.944078,2.911227,1.927544,1.368699,1.010693,0.762043,0.580315,0.443548,0.339005,0.258708,0.197086,0.150122,0.114643,0.088186,0.068710,0.054605,0.044544,0.037498,0.032644,0.029366,0.027189,0.025774,0.024870,0.024305,0.023958,0.023749,0.023626,0.023555,0.023515,0.023493,0.023481,0.023475,0.023472,0.023470,0.023469,0.023469,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023468,0.023467,0.023465,0.023462,0.023455,0.023443,0.023421,0.023381,0.023310,0.023187,0.022978,0.022630,0.022063,0.021155,0.019735,0.017550,0.014258,0.009381,0.002301,-0.007815,-0.022002,-0.041603,-0.068242,-0.103987,-0.151332,-0.213494,-0.294546,-0.400131,-0.538324,-0.721987,-0.973246,-1.334763,-1.898347,-2.888509,-4.930475
6.863057,4.773582,3.432695,2.540641,1.917467,1.463294,1.122218,0.861202,0.659719,0.503837,0.383740,0.291847,0.222325,0.170342,0.132066,0.104285,0.084479,0.070580,0.061015,0.054542,0.050250,0.047454,0.045670,0.044553,0.043868,0.043456,0.043213,0.043073,0.042994,0.042950,0.042926,0.042914,0.042907,0.042904,0.042902,0.042902,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042901,0.042900,0.042900,0.042899,0.042898,0.042894,0.042888,0.042875,0.042851,0.042807,0.042728,0.042588,0.042345,0.041931,0.041244,0.040123,0.038334,0.035527,0.031219,0.024718,0.015109,0.001141,-0.018773,-0.046716,-0.085236,-0.137580,-0.207626,-0.300270,-0.421428,-0.578794,-0.782322,-1.046131,-1.390985,-1.850234,-2.480196,-3.381320,-4.734375,-6.840339
7.734962,5.892488,4.498180,3.456407,2.670283,2.068243,1.601286,1.236524,0.950887,0.727909,0.554858,0.421912,0.320888,0.245225,0.189339,0.148762,0.119759,0.099415,0.085382,0.075895,0.069590,0.065488,0.062866,0.061226,0.060219,0.059613,0.059256,0.059051,0.058934,0.058870,0.058835,0.058816,0.058807,0.058802,0.058800,0.058798,0.058798,0.058798,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058797,0.058796,0.058795,0.058793,0.058788,0.058778,0.058760,0.058725,0.058660,0.058543,0.058337,0.057979,0.057373,0.056362,0.054717,0.052086,0.047969,0.041640,0.032112,0.018014,-0.002431,-0.031591,-0.072407,-0.128651,-0.204842,-0.306633,-0.440677,-0.615279,-0.840418,-1.129031,-1.497843,-1.970261,-2.579596,-3.375401,-4.429961,-5.841114,-7.705765
8.187113,6.572846,5.227015,4.137208,3.263649,2.564779,2.006041,1.559981,1.205535,0.925698,0.706962,0.537822,0.408851,0.311846,0.240090,0.187827,0.150458,0.124177,0.106057,0.093776,0.085625,0.080308,0.076914,0.074787,0.073482,0.072696,0.072234,0.071967,0.071816,0.071732,0.071687,0.071663,0.071651,0.071644,0.071641,0.071640,0.071639,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071638,0.071637,0.071635,0.071632,0.071626,0.071613,0.071589,0.071544,0.071460,0.071309,0.071041,0.070577,0.069790,0.068481,0.066347,0.062942,0.057606,0.049422,0.037089,0.018885,-0.007527,-0.045099,-0.097671,-0.169890,-0.267577,-0.397537,-0.568091,-0.788821,-1.071431,-1.429685,-1.880913,-2.446585,-3.154668,-4.040356,-5.146010,-6.512402,-8.153175
8.445605,6.998862,5.721691,4.630414,3.715503,2.957703,2.335490,1.829120,1.420692,1.094922,0.838058,0.638367,0.485259,0.369788,0.284043,0.221519,0.176678,0.145139,0.123336,0.108568,0.098741,0.092339,0.088242,0.085678,0.084102,0.083154,0.082595,0.082273,0.082091,0.081990,0.081935,0.081906,0.081891,0.081883,0.081879,0.081878,0.081877,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081876,0.081875,0.081874,0.081873,0.081869,0.081861,0.081846,0.081817,0.081762,0.081661,0.081478,0.081155,0.080595,0.079645,0.078064,0.075491,0.071381,0.064956,0.055090,0.040259,0.018355,-0.013343,-0.058428,-0.121324,-0.207626,-0.323916,-0.478210,-0.679595,-0.938842,-1.267921,-1.680880,-2.193377,-2.823775,-3.592388,-4.521433,-5.631004,-6.931629,-8.408157
8.603559,7.273229,6.058304,4.982727,4.051941,3.260001,2.595936,2.046210,1.597257,1.235391,0.948043,0.723156,0.550060,0.418916,0.321340,0.249946,0.198705,0.162563,0.137580,0.120615,0.109335,0.101968,0.097260,0.094306,0.092494,0.091401,0.090758,0.090386,0.090176,0.090060,0.089997,0.089963,0.089946,0.089937,0.089933,0.089931,0.089930,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089929,0.089928,0.089928,0.089927,0.089925,0.089920,0.089912,0.089894,0.089861,0.089798,0.089681,0.089470,0.089098,0.088453,0.087358,0.085539,0.082576,0.077852,0.070459,0.059134,0.042097,0.016998,-0.019326,-0.070848,-0.142669,-0.240883,-0.372965,-0.547419,-0.774240,-1.064306,-1.429935,-1.884028,-2.440681,-3.113961,-3.918014,-4.864534,-5.960322,-7.200920,-8.563501
8.704285,7.453936,6.288317,5.232529,4.298251,3.487796,2.796679,2.216986,1.738173,1.349077,1.037783,0.792975,0.603573,0.459686,0.352224,0.273493,0.216817,0.176826,0.149111,0.130298,0.117758,0.109576,0.104336,0.101052,0.099031,0.097816,0.097099,0.096685,0.096451,0.096321,0.096251,0.096214,0.096195,0.096185,0.096180,0.096177,0.096176,0.096176,0.096176,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096175,0.096174,0.096173,0.096171,0.096166,0.096156,0.096137,0.096100,0.096029,0.095899,0.095664,0.095250,0.094531,0.093312,0.091286,0.087991,0.082733,0.074521,0.061932,0.043038,0.015195,-0.024999,-0.081987,-0.161193,-0.269361,-0.414287,-0.605190,-0.852135,-1.166425,-1.559660,-2.044112,-2.631381,-3.332541,-4.156139,-5.107402,-6.184875,-7.377848,-8.662292
8.770291,7.574684,6.446148,5.408492,4.476449,3.656293,2.948398,2.348126,1.848149,1.438707,1.109373,0.848961,0.646832,0.492662,0.377312,0.292539,0.231464,0.188259,0.158314,0.137941,0.124367,0.115492,0.109813,0.106246,0.104055,0.102734,0.101956,0.101506,0.101252,0.101111,0.101034,0.100994,0.100973,0.100962,0.100957,0.100954,0.100953,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100952,0.100951,0.100951,0.100950,0.100947,0.100942,0.100931,0.100910,0.100869,0.100793,0.100652,0.100397,0.099946,0.099166,0.097841,0.095644,0.092066,0.086367,0.077459,0.063832,0.043371,0.013286,-0.030138,-0.091551,-0.176837,-0.292951,-0.448243,-0.651992,-0.914705,-1.247261,-1.661147,-2.167162,-2.775525,-3.494112,-4.328210,-5.278199,-6.338656,-7.495804,-8.726872
8.814190,7.656151,6.554482,5.531888,4.603800,3.779207,3.060815,2.446969,1.931963,1.507944,1.165042,0.892951,0.680905,0.518826,0.397181,0.307680,0.243035,0.197286,0.165508,0.143891,0.129460,0.120030,0.113984,0.110190,0.107856,0.106450,0.105621,0.105141,0.104870,0.104720,0.104639,0.104596,0.104573,0.104562,0.104556,0.104553,0.104552,0.104552,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104551,0.104550,0.104549,0.104546,0.104540,0.104529,0.104506,0.104463,0.104382,0.104231,0.103959,0.103479,0.102647,0.101238,0.098896,0.095091,0.089024,0.079559,0.065072,0.043361,0.011435,-0.034548,-0.099552,-0.189597,-0.312054,-0.475321,-0.689082,-0.963606,-1.309909,-1.738610,-2.259968,-2.882304,-3.611888,-4.451032,-5.397786,-6.444014,-7.575225,-8.769729
8.843649,7.711253,6.628843,5.617759,4.694007,3.867465,3.142893,2.519922,1.994718,1.560161,1.207530,0.926645,0.707253,0.539054,0.412648,0.319416,0.252034,0.204249,0.171053,0.148430,0.133332,0.123449,0.117117,0.113137,0.110691,0.109215,0.108345,0.107842,0.107558,0.107400,0.107314,0.107269,0.107246,0.107234,0.107228,0.107225,0.107224,0.107223,0.107223,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107222,0.107221,0.107220,0.107217,0.107211,0.107199,0.107176,0.107130,0.107045,0.106887,0.106602,0.106097,0.105225,0.103745,0.101291,0.097299,0.090945,0.081026,0.065869,0.043147,0.009796,-0.038234,-0.105992,-0.199792,-0.327047,-0.496487,-0.717668,-1.001089,-1.357260,-1.796684,-2.328478,-2.960243,-3.696383,-4.537930,-5.480883,-6.516213,-7.628844,-8.798433
