7,24,7.041292
7,25,7.041292
7,26,7.032692
7,27,7.015313
7,28,6.988796
7,29,6.952583
7,30,6.905907
7,31,6.847758
7,32,6.776855
7,33,6.691598
7,34,6.590011
7,35,6.469672
7,36,6.327626
7,37,6.160278
7,38,5.963273
7,39,5.731365
7,40,5.458295
7,41,5.136715
7,42,4.758225
7,43,4.313653
7,44,3.793790
7,45,3.190832
7,46,2.500840
7,47,1.727208
7,48,0.884436
7,49,0.000000
8,0,0.000000
8,1,0.764576
8,2,1.499925
8,3,2.186269
8,4,2.811178
8,5,3.369357
8,6,3.860998
8,7,4.289823
8,8,4.661420
8,9,4.982067
8,10,5.258006
8,11,5.495042
8,12,5.698367
8,13,5.872505
8,14,6.021341
8,15,6.148167
8,16,6.255754
8,17,6.346415
8,18,6.422067
8,19,6.484282
8,20,6.534334
8,21,6.573233
8,22,6.601756
8,23,6.620465
8,24,6.629730
8,25,6.629730
8,26,6.620465
8,27,6.601756
8,28,6.573233
8,29,6.534334
8,30,6.484282
8,31,6.422067
8,32,6.346415
8,33,6.255754
8,34,6.148167
8,35,6.021341
8,36,5.872505
8,37,5.698367
8,38,5.495042
8,39,5.258006
8,40,4.982067
8,41,4.661420
8,42,4.289823
8,43,3.860998
8,44,3.369357
8,45,2.811178
8,46,2.186269
8,47,1.499925
8,48,0.764576
8,49,0.000000
9,0,0.000000
9,1,0.669496
9,2,1.317269
9,3,1.928830
9,4,2.494021
9,5,3.007296
9,6,3.467062
9,7,3.874619
9,8,4.233106
9,9,4.546642
9,10,4.819704
9,11,5.056734
9,12,5.261903
9,13,5.438999
9,14,5.591378
9,15,5.721965
9,16,5.833278
9,17,5.927462
9,18,6.006321
9,19,6.071356
9,20,6.123795
9,21,6.164623
9,22,6.194601
9,23,6.214284
9,24,6.224036
9,25,6.224036
9,26,6.214284
9,27,6.194601
9,28,6.164623
9,29,6.123795
9,30,6.071356
9,31,6.006321
9,32,5.927462
9,33,5.833278
9,34,5.721965
9,35,5.591378
9,36,5.438999
9,37,5.261903
9,38,5.056734
9,39,4.819704
9,40,4.546642
9,41,4.233106
9,42,3.874619
9,43,3.467062
9,44,3.007296
9,45,2.494021
9,46,1.928830
9,47,1.317269
9,48,0.669496
9,49,0.000000
10,0,0.000000
10,1,0.591697
10,2,1.166463
10,3,1.713474
10,4,2.224569
10,5,2.694610
10,6,3.121273
10,7,3.504494
10,8,3.845825
10,9,4.147837
10,10,4.413645
10,11,4.646558
10,12,4.849845
10,13,5.026596
10,14,5.179642
10,15,5.311518
10,16,5.424458
10,17,5.520398
10,18,5.600997
10,19,5.667652
10,20,5.721520
10,21,5.763536
10,22,5.794428
10,23,5.814731
10,24,5.824796
10,25,5.824796
10,26,5.814731
10,27,5.794428
10,28,5.763536
10,29,5.721520
10,30,5.667652
10,31,5.600997
10,32,5.520398
10,33,5.424458
10,34,5.311518
10,35,5.179642
10,36,5.026596
10,37,4.849845
10,38,4.646558
10,39,4.413645
10,40,4.147837
10,41,3.845825
10,42,3.504494
10,43,3.121273
10,44,2.694610
10,45,2.224569
10,46,1.713474
10,47,1.166463
10,48,0.591697
10,49,0.000000
11,0,0.000000
11,1,0.526393
11,2,1.039058
11,3,1.529766
11,4,1.991981
11,5,2.421195
11,6,2.814898
11,7,3.172307
11,8,3.493982
11,9,3.781429
11,10,4.036744
11,11,4.262334
11,12,4.460711
11,13,4.634346
11,14,4.785578
11,15,4.916561
11,16,5.029234
11,17,5.125314
11,18,5.206291
11,19,5.273441
11,20,5.327829
11,21,5.370326
11,22,5.401614
11,23,5.422197
11,24,5.432406
11,25,5.432406
11,26,5.422197
11,27,5.401614
11,28,5.370326
11,29,5.327829
11,30,5.273441
11,31,5.206291
11,32,5.125314
11,33,5.029234
11,34,4.916561
11,35,4.785578
11,36,4.634346
11,37,4.460711
11,38,4.262334
11,39,4.036744
11,40,3.781429
11,41,3.493982
11,42,3.172307
11,43,2.814898
11,44,2.421195
11,45,1.991981
11,46,1.529766
11,47,1.039058
11,48,0.526393
11,49,0.000000
12,0,0.000000
12,1,0.470384
12,2,0.929266
12,3,1.370293
12,4,1.788223
12,5,2.179204
12,6,2.540812
12,7,2.871929
12,8,3.172524
12,9,3.443384
12,10,3.685870
12,11,3.901695
12,12,4.092756
12,13,4.260996
12,14,4.408318
12,15,4.536520
12,16,4.647260
12,17,4.742031
12,18,4.822151
12,19,4.888761
12,20,4.942828
12,21,4.985146
12,22,5.016343
12,23,5.036884
12,24,5.047078
12,25,5.047078
12,26,5.036884
12,27,5.016343
12,28,4.985146
12,29,4.942828
12,30,4.888761
12,31,4.822151
12,32,4.742031
12,33,4.647260
12,34,4.536520
12,35,4.408318
12,36,4.260996
12,37,4.092756
12,38,3.901695
12,39,3.685870
12,40,3.443384
12,41,3.172524
12,42,2.871929
12,43,2.540812
12,44,2.179204
12,45,1.788223
12,46,1.370293
12,47,0.929266
12,48,0.470384
12,49,0.000000
13,0,0.000000
13,1,0.421449
13,2,0.832994
13,3,1.229668
13,4,1.607259
13,5,1.962518
13,6,2.293233
13,7,2.598176
13,8,2.876981
13,9,3.129972
13,10,3.357990
13,11,3.562229
13,12,3.744097
13,13,3.905103
13,14,4.046774
13,15,4.170594
13,16,4.277958
13,17,4.370146
13,18,4.448306
13,19,4.513446
13,20,4.566426
13,21,4.607961
13,22,4.638618
13,23,4.658822
13,24,4.668854
13,25,4.668854
13,26,4.658822
13,27,4.638618
13,28,4.607961
13,29,4.566426
13,30,4.513446
13,31,4.448306
13,32,4.370146
13,33,4.277958
13,34,4.170594
13,35,4.046774
13,36,3.905103
13,37,3.744097
13,38,3.562229
13,39,3.357990
13,40,3.129972
13,41,2.876981
13,42,2.598176
13,43,2.293233
13,44,1.962518
13,45,1.607259
13,46,1.229668
13,47,0.832994
13,48,0.421449
13,49,0.000000
14,0,0.000000
14,1,0.377992
14,2,0.747262
14,3,1.103888
14,4,1.444478
14,5,1.766319
14,6,2.067456
14,7,2.346679
14,8,2.603453
14,9,2.837815
14,10,3.050248
14,11,3.241565
14,12,3.412800
14,13,3.565110
14,14,3.699711
14,15,3.817809
14,16,3.920567
14,17,4.009070
14,18,4.084305
14,19,4.147148
14,20,4.198357
14,21,4.238564
14,22,4.268276
14,23,4.287873
14,24,4.297608
14,25,4.297608
14,26,4.287873
14,27,4.268276
14,28,4.238564
14,29,4.198357
14,30,4.147148
14,31,4.084305
14,32,4.009070
14,33,3.920567
14,34,3.817809
14,35,3.699711
14,36,3.565110
14,37,3.412800
14,38,3.241565
14,39,3.050248
14,40,2.837815
14,41,2.603453
14,42,2.346679
14,43,2.067456
14,44,1.766319
14,45,1.444478
14,46,1.103888
14,47,0.747262
14,48,0.377992
14,49,0.000000
15,0,0.000000
15,1,0.338835
15,2,0.669842
15,3,0.989911
15,4,1.296304
15,5,1.586774
15,6,1.859633
15,7,2.113757
15,8,2.348549
15,9,2.563879
15,10,2.759993
15,11,2.937432
15,12,3.096944
15,13,3.239413
15,14,3.365794
15,15,3.477066
15,16,3.574185
15,17,3.658063
15,18,3.729538
15,19,3.789364
15,20,3.838199
15,21,3.876595
15,22,3.905000
15,23,3.923749
15,24,3.933067
15,25,3.933067
15,26,3.923749
15,27,3.905000
15,28,3.876595
15,29,3.838199
15,30,3.789364
15,31,3.729538
15,32,3.658063
15,33,3.574185
15,34,3.477066
15,35,3.365794
15,36,3.239413
15,37,3.096944
15,38,2.937432
15,39,2.759993
15,40,2.563879
15,41,2.348549
15,42,2.113757
15,43,1.859633
15,44,1.586774
15,45,1.296304
15,46,0.989911
15,47,0.669842
15,48,0.338835
15,49,0.000000
16,0,0.000000
16,1,0.303082
16,2,0.599031
16,3,0.885376
16,4,1.159912
16,5,1.420794
16,6,1.666589
16,7,1.896295
16,8,2.109324
16,9,2.305456
16,10,2.484791
16,11,2.647676
16,12,2.794654
16,13,2.926391
16,14,3.043640
16,15,3.147184
16,16,3.237807
16,17,3.316267
16,18,3.383270
16,19,3.439458
16,20,3.485394
16,21,3.521558
16,22,3.548338
16,23,3.566027
16,24,3.574823
16,25,3.574823
16,26,3.566027
16,27,3.548338
16,28,3.521558
16,29,3.485394
16,30,3.439458
16,31,3.383270
16,32,3.316267
16,33,3.237807
16,34,3.147184
16,35,3.043640
16,36,2.926391
16,37,2.794654
16,38,2.647676
16,39,2.484791
16,40,2.305456
16,41,2.109324
16,42,1.896295
16,43,1.666589
16,44,1.420794
16,45,1.159912
16,46,0.885376
16,47,0.599031
16,48,0.303082
16,49,0.000000
17,0,0.000000
17,1,0.270038
17,2,0.533496
17,3,0.788416
17,4,1.033033
17,5,1.265849
17,6,1.485672
17,7,1.691639
17,8,1.883206
17,9,2.060126
17,10,2.222408
17,11,2.370277
17,12,2.504119
17,13,2.624443
17,14,2.731836
17,15,2.826925
17,16,2.910348
17,17,2.982730
17,18,3.044661
17,19,3.096682
17,20,3.139272
17,21,3.172839
17,22,3.197719
17,23,3.214163
17,24,3.222343
17,25,3.222343
17,26,3.214163
17,27,3.197719
17,28,3.172839
17,29,3.139272
17,30,3.096682
17,31,3.044661
17,32,2.982730
17,33,2.910348
17,34,2.826925
17,35,2.731836
17,36,2.624443
17,37,2.504119
17,38,2.370277
17,39,2.222408
17,40,2.060126
17,41,1.883206
17,42,1.691639
17,43,1.485672
17,44,1.265849
17,45,1.033033
17,46,0.788416
17,47,0.533496
17,48,0.270038
17,49,0.000000
18,0,0.000000
18,1,0.239149
18,2,0.472167
18,3,0.697519
18,4,0.913809
18,5,1.119840
18,6,1.314644
18,7,1.497500
18,8,1.667936
18,9,1.825713
18,10,1.970799
18,11,2.103335
18,12,2.223604
18,13,2.331994
18,14,2.428964
18,15,2.515015
18,16,2.590665
18,17,2.656426
18,18,2.712785
18,19,2.760195
18,20,2.799058
18,21,2.829720
18,22,2.852464
18,23,2.867505
18,24,2.874990
18,25,2.874990
18,26,2.867505
18,27,2.852464
18,28,2.829720
18,29,2.799058
18,30,2.760195
18,31,2.712785
18,32,2.656426
18,33,2.590665
18,34,2.515015
18,35,2.428964
18,36,2.331994
18,37,2.223604
18,38,2.103335
18,39,1.970799
18,40,1.825713
18,41,1.667936
18,42,1.497500
18,43,1.314644
18,44,1.119840
18,45,0.913809
18,46,0.697519
18,47,0.472167
18,48,0.239149
18,49,0.000000
19,0,0.000000
19,1,0.209962
19,2,0.414168
19,3,0.611437
19,4,0.800689
19,5,0.980991
19,6,1.151580
19,7,1.311882
19,8,1.461509
19,9,1.600255
19,10,1.728075
19,11,1.845069
19,12,1.951445
19,13,2.047506
19,14,2.133611
19,15,2.210162
19,16,2.277577
19,17,2.336272
19,18,2.386649
19,19,2.429080
19,20,2.463899
19,21,2.491396
19,22,2.511806
19,23,2.525311
19,24,2.532032
19,25,2.532032
19,26,2.525311
19,27,2.511806
19,28,2.491396
19,29,2.463899
19,30,2.429080
19,31,2.386649
19,32,2.336272
19,33,2.277577
19,34,2.210162
19,35,2.133611
19,36,2.047506
19,37,1.951445
19,38,1.845069
19,39,1.728075
19,40,1.600255
19,41,1.461509
19,42,1.311882
19,43,1.151580
19,44,0.980991
19,45,0.800689
19,46,0.611437
19,47,0.414168
19,48,0.209962
19,49,0.000000
20,0,0.000000
20,1,0.182101
20,2,0.358765
20,3,0.529115
20,4,0.692349
20,5,0.847769
20,6,0.994804
20,7,1.133019
20,8,1.262122
20,9,1.381955
20,10,1.492488
20,11,1.593795
20,12,1.686046
20,13,1.769476
20,14,1.844374
20,15,1.911060
20,16,1.969871
20,17,2.021143
20,18,2.065203
20,19,2.102354
20,20,2.132869
20,21,2.156985
20,22,2.174898
20,23,2.186756
20,24,2.192659
20,25,2.192659
20,26,2.186756
20,27,2.174898
20,28,2.156985
20,29,2.132869
20,30,2.102354
20,31,2.065203
20,32,2.021143
20,33,1.969871
20,34,1.911060
20,35,1.844374
20,36,1.769476
20,37,1.686046
20,38,1.593795
20,39,1.492488
20,40,1.381955
20,41,1.262122
20,42,1.133019
20,43,0.994804
20,44,0.847769
20,45,0.692349
20,46,0.529115
20,47,0.358765
20,48,0.182101
20,49,0.000000
21,0,0.000000
21,1,0.155240
21,2,0.305324
21,3,0.449643
21,4,0.587639
21,5,0.718831
21,6,0.842823
21,7,0.959322
21,8,1.068133
21,9,1.169159
21,10,1.262395
21,11,1.347917
21,12,1.425866
21,13,1.496437
21,14,1.559862
21,15,1.616398
21,16,1.666313
21,17,1.709879
21,18,1.747355
21,19,1.778984
21,20,1.804985
21,21,1.825548
21,22,1.840830
21,23,1.850951
21,24,1.855991
21,25,1.855991
21,26,1.850951
21,27,1.840830
21,28,1.825548
21,29,1.804985
21,30,1.778984
21,31,1.747355
21,32,1.709879
21,33,1.666313
21,34,1.616398
21,35,1.559862
21,36,1.496437
21,37,1.425866
21,38,1.347917
21,39,1.262395
21,40,1.169159
21,41,1.068133
21,42,0.959322
21,43,0.842823
21,44,0.718831
21,45,0.587639
21,46,0.449643
21,47,0.305324
21,48,0.155240
21,49,0.000000
22,0,0.000000
22,1,0.129097
22,2,0.253290
22,3,0.372212
22,4,0.485531
22,5,0.592965
22,6,0.694287
22,7,0.789337
22,8,0.878022
22,9,0.960314
22,10,1.036246
22,11,1.105902
22,12,1.169416
22,13,1.226950
22,14,1.278696
22,15,1.324861
22,16,1.365656
22,17,1.401294
22,18,1.431977
22,19,1.457895
22,20,1.479218
22,21,1.496092
22,22,1.508639
22,23,1.516951
22,24,1.521092
22,25,1.521092
22,26,1.516951
22,27,1.508639
22,28,1.496092
22,29,1.479218
22,30,1.457895
22,31,1.431977
22,32,1.401294
22,33,1.365656
22,34,1.324861
22,35,1.278696
22,36,1.226950
22,37,1.169416
22,38,1.105902
22,39,1.036246
22,40,0.960314
22,41,0.878022
22,42,0.789337
22,43,0.694287
22,44,0.592965
22,45,0.485531
22,46,0.372212
22,47,0.253290
22,48,0.129097
22,49,0.000000
23,0,0.000000
23,1,0.103413
23,2,0.202155
23,3,0.296087
23,4,0.385087
23,5,0.469059
23,6,0.547941
23,7,0.621704
23,8,0.690358
23,9,0.753948
23,10,0.812550
23,11,0.866270
23,12,0.915237
23,13,0.959597
23,14,0.999507
23,15,1.035133
23,16,1.066637
23,17,1.094180
23,18,1.117914
23,19,1.137979
23,20,1.154500
23,21,1.167583
23,22,1.177316
23,23,1.183768
23,24,1.186982
23,25,1.186982
23,26,1.183768
23,27,1.177316
23,28,1.167583
23,29,1.154500
23,30,1.137979
23,31,1.117914
23,32,1.094180
23,33,1.066637
23,34,1.035133
23,35,0.999507
23,36,0.959597
23,37,0.915237
23,38,0.866270
23,39,0.812550
23,40,0.753948
23,41,0.690358
23,42,0.621704
23,43,0.547941
23,44,0.469059
23,45,0.385087
23,46,0.296087
23,47,0.202155
23,48,0.103413
23,49,0.000000
24,0,0.000000
24,1,0.077948
24,2,0.151450
24,3,0.220582
24,4,0.285424
24,5,0.346065
24,6,0.402599
24,7,0.455130
24,8,0.503770
24,9,0.548640
24,10,0.589864
24,11,0.627572
24,12,0.661898
24,13,0.692973
24,14,0.720929
24,15,0.745892
24,16,0.767982
24,17,0.787314
24,18,0.803989
24,19,0.818103
24,20,0.829735
24,21,0.838957
24,22,0.845823
24,23,0.850377
24,24,0.852647
24,25,0.852647
24,26,0.850377
24,27,0.845823
24,28,0.838957
24,29,0.829735
24,30,0.818103
24,31,0.803989
24,32,0.787314
24,33,0.767982
24,34,0.745892
24,35,0.720929
24,36,0.692973
24,37,0.661898
24,38,0.627572
24,39,0.589864
24,40,0.548640
24,41,0.503770
24,42,0.455130
24,43,0.402599
24,44,0.346065
24,45,0.285424
24,46,0.220582
24,47,0.151450
24,48,0.077948
24,49,0.000000
25,0,0.000000
25,1,0.052473
25,2,0.100722
25,3,0.145035
25,4,0.185694
25,5,0.222968
25,6,0.257109
25,7,0.288354
25,8,0.316917
25,9,0.342995
25,10,0.366762
25,11,0.388376
25,12,0.407975
25,13,0.425679
25,14,0.441594
25,15,0.455812
25,16,0.468410
25,17,0.479457
25,18,0.489008
25,19,0.497112
25,20,0.503807
25,21,0.509127
25,22,0.513096
25,23,0.515732
25,24,0.517046
25,25,0.517046
25,26,0.515732
25,27,0.513096
25,28,0.509127
25,29,0.503807
25,30,0.497112
25,31,0.489008
25,32,0.479457
25,33,0.468410
25,34,0.455812
25,35,0.441594
25,36,0.425679
25,37,0.407975
25,38,0.388376
25,39,0.366762
25,40,0.342995
25,41,0.316917
25,42,0.288354
25,43,0.257109
25,44,0.222968
25,45,0.185694
25,46,0.145035
25,47,0.100722
25,48,0.052473
25,49,0.000000
26,0,0.000000
26,1,0.026761
26,2,0.049522
26,3,0.068791
26,4,0.085054
26,5,0.098763
26,6,0.110330
26,7,0.120124
26,8,0.128465
26,9,0.135623
26,10,0.141824
26,11,0.147250
26,12,0.152043
26,13,0.156310
26,14,0.160131
26,15,0.163558
26,16,0.166628
26,17,0.169361
26,18,0.171764
26,19,0.173840
26,20,0.175585
26,21,0.176992
26,22,0.178056
26,23,0.178769
26,24,0.179127
26,25,0.179127
26,26,0.178769
26,27,0.178056
26,28,0.176992
26,29,0.175585
26,30,0.173840
26,31,0.171764
26,32,0.169361
26,33,0.166628
26,34,0.163558
26,35,0.160131
26,36,0.156310
26,37,0.152043
26,38,0.147250
26,39,0.141824
26,40,0.135623
26,41,0.128465
26,42,0.120124
26,43,0.110330
26,44,0.098763
26,45,0.085054
26,46,0.068791
26,47,0.049522
26,48,0.026761
26,49,0.000000
27,0,0.000000
27,1,0.000578
27,2,-0.002606
27,3,-0.008816
27,4,-0.017354
27,5,-0.027574
27,6,-0.038901
27,7,-0.050831
27,8,-0.062941
27,9,-0.074884
27,10,-0.086390
27,11,-0.097255
27,12,-0.107339
27,13,-0.116552
27,14,-0.124848
27,15,-0.132215
27,16,-0.138666
27,17,-0.144232
27,18,-0.148956
27,19,-0.152885
27,20,-0.156070
27,21,-0.158554
27,22,-0.160380
27,23,-0.161579
27,24,-0.162173
27,25,-0.162173
27,26,-0.161579
27,27,-0.160380
27,28,-0.158554
27,29,-0.156070
27,30,-0.152885
27,31,-0.148956
27,32,-0.144232
27,33,-0.138666
27,34,-0.132215
27,35,-0.124848
27,36,-0.116552
27,37,-0.107339
27,38,-0.097255
27,39,-0.086390
27,40,-0.074884
27,41,-0.062941
27,42,-0.050831
27,43,-0.038901
27,44,-0.027574
27,45,-0.017354
27,46,-0.008816
27,47,-0.002606
27,48,0.000578
27,49,0.000000
28,0,0.000000
28,1,-0.026318
28,2,-0.056141
28,3,-0.088486
28,4,-0.122425
28,5,-0.157111
28,6,-0.191794
28,7,-0.225833
28,8,-0.258700
28,9,-0.289978
28,10,-0.319357
28,11,-0.346621
28,12,-0.371638
28,13,-0.394348
28,14,-0.414745
28,15,-0.432868
28,16,-0.448784
28,17,-0.462585
28,18,-0.474369
28,19,-0.484238
28,20,-0.492292
28,21,-0.498618
28,22,-0.503293
28,23,-0.506375
28,24,-0.507906
28,25,-0.507906
28,26,-0.506375
28,27,-0.503293
28,28,-0.498618
28,29,-0.492292
28,30,-0.484238
28,31,-0.474369
28,32,-0.462585
28,33,-0.448784
28,34,-0.432868
28,35,-0.414745
28,36,-0.394348
28,37,-0.371638
28,38,-0.346621
28,39,-0.319357
28,40,-0.289978
28,41,-0.258700
28,42,-0.225833
28,43,-0.191794
28,44,-0.157111
28,45,-0.122425
28,46,-0.088486
28,47,-0.056141
28,48,-0.026318
28,49,0.000000
29,0,0.000000
29,1,-0.054191
29,2,-0.111601
29,3,-0.170972
29,4,-0.231124
29,5,-0.290989
29,6,-0.349635
29,7,-0.406277
29,8,-0.460285
29,9,-0.511178
29,10,-0.558615
29,11,-0.602380
29,12,-0.642365
29,13,-0.678551
29,14,-0.710987
29,15,-0.739773
29,16,-0.765047
29,17,-0.786964
29,18,-0.805690
29,19,-0.821388
29,20,-0.834210
29,21,-0.844292
29,22,-0.851750
29,23,-0.856671
29,24,-0.859116
29,25,-0.859116
29,26,-0.856671
29,27,-0.851750
29,28,-0.844292
29,29,-0.834210
29,30,-0.821388
29,31,-0.805690
29,32,-0.786964
29,33,-0.765047
29,34,-0.739773
29,35,-0.710987
29,36,-0.678551
29,37,-0.642365
29,38,-0.602380
29,39,-0.558615
29,40,-0.511178
29,41,-0.460285
29,42,-0.406277
29,43,-0.349635
29,44,-0.290989
29,45,-0.231124
29,46,-0.170972
29,47,-0.111601
29,48,-0.054191
29,49,0.000000
30,0,0.000000
30,1,-0.083334
30,2,-0.169560
30,3,-0.257105
30,4,-0.344508
30,5,-0.430457
30,6,-0.513821
30,7,-0.593670
30,8,-0.669272
30,9,-0.740095
30,10,-0.805781
30,11,-0.866132
30,12,-0.921082
30,13,-0.970673
30,14,-1.015027
30,15,-1.054324
30,16,-1.088781
30,17,-1.118635
30,18,-1.144127
30,19,-1.165488
30,20,-1.182933
30,21,-1.196650
30,22,-1.206796
30,23,-1.213491
30,24,-1.216818
30,25,-1.216818
30,26,-1.213491
30,27,-1.206796
30,28,-1.196650
30,29,-1.182933
30,30,-1.165488
30,31,-1.144127
30,32,-1.118635
30,33,-1.088781
30,34,-1.054324
