0,10.000000
1,9.748029
2,9.496551
3,9.245062
4,8.995067
5,8.745062
6,8.497535
7,8.249998
8,8.005892
9,7.761778
10,7.522009
11,7.282232
12,7.047662
13,6.813085
14,6.584519
15,6.355946
16,6.134119
17,5.912285
18,5.697859
19,5.483425
20,5.276979
21,5.070527
22,4.872558
23,4.674584
24,4.485502
25,4.296415
26,4.116542
27,3.936665
28,3.766236
29,3.595803
30,3.434968
31,3.274128
32,3.122951
33,2.971771
34,2.830241
35,2.688708
36,2.556738
37,2.424765
38,2.302201
39,2.179634
40,2.066261
41,1.952885
42,1.848431
43,1.743976
44,1.648126
45,1.552273
46,1.464669
47,1.377063
48,1.297315
49,1.217566
50,1.145260
51,1.072953
52,1.007657
53,0.942360
54,0.883631
55,0.824900
56,0.772288
57,0.719674
58,0.672730
59,0.625786
60,0.584067
61,0.542348
62,0.505422
63,0.468495
64,0.435942
65,0.403387
66,0.374804
67,0.346219
68,0.321221
69,0.296223
70,0.274450
71,0.252675
72,0.233786
73,0.214896
74,0.198574
75,0.182251
76,0.168205
77,0.154158
78,0.142118
79,0.130078
80,0.119799
81,0.109520
82,0.100780
83,0.092040
84,0.084639
85,0.077237
86,0.070995
87,0.064752
88,0.059507
89,0.054263
90,0.049875
91,0.045486
92,0.041830
93,0.038173
94,0.035138
95,0.032103
96,0.029594
97,0.027085
98,0.025019
99,0.022954
100,0.021260
101,0.019566
102,0.018183
103,0.016799
104,0.015674
105,0.014549
106,0.013637
107,0.012726
108,0.011990
109,0.011255
110,0.010664
111,0.010073
112,0.009600
113,0.009126
114,0.008749
115,0.008372
116,0.008073
117,0.007774
118,0.007537
119,0.007300
120,0.007114
121,0.006927
122,0.006781
123,0.006635
124,0.006521
125,0.006406
126,0.006318
127,0.006229
128,0.006160
129,0.006091
130,0.006038
131,0.005985
132,0.005944
133,0.005903
134,0.005872
135,0.005841
136,0.005817
137,0.005793
138,0.005775
139,0.005757
140,0.005743
141,0.005729
142,0.005719
143,0.005709
144,0.005701
145,0.005693
146,0.005688
147,0.005682
148,0.005678
149,0.005673
150,0.005670
151,0.005667
152,0.005665
153,0.005662
154,0.005661
155,0.005659
156,0.005658
157,0.005656
158,0.005655
159,0.005654
160,0.005654
161,0.005653
162,0.005653
163,0.005652
164,0.005652
165,0.005651
166,0.005651
167,0.005651
168,0.005651
169,0.005651
170,0.005650
171,0.005650
172,0.005650
173,0.005650
174,0.005650
175,0.005650
176,0.005650
177,0.005650
178,0.005650
179,0.005650
180,0.005650
181,0.005650
182,0.005650
183,0.005650
184,0.005650
185,0.005650
186,0.005650
187,0.005650
188,0.005650
189,0.005650
190,0.005650
191,0.005650
192,0.005650
193,0.005650
194,0.005650
195,0.005650
196,0.005650
197,0.005650
198,0.005650
199,0.005650
200,0.005650
201,0.005650
202,0.005650
203,0.005650
204,0.005650
205,0.005650
206,0.005650
207,0.005650
208,0.005650
209,0.005650
210,0.005650
211,0.005650
212,0.005650
213,0.005650
214,0.005650
215,0.005650
216,0.005650
217,0.005650
218,0.005650
219,0.005650
220,0.005650
221,0.005650
222,0.005650
223,0.005650
224,0.005650
225,0.005650
226,0.005650
227,0.005650
228,0.005650
229,0.005650
230,0.005650
231,0.005650
232,0.005650
233,0.005650
234,0.005650
235,0.005650
236,0.005650
237,0.005650
238,0.005650
239,0.005650
240,0.005650
241,0.005650
242,0.005650
243,0.005650
244,0.005650
245,0.005650
246,0.005650
247,0.005650
248,0.005650
249,0.005650
250,0.005650
251,0.005650
252,0.005650
253,0.005650
254,0.005650
255,0.005650
256,0.005650
257,0.005650
258,0.005650
259,0.005650
260,0.005650
261,0.005650
262,0.005650
263,0.005650
264,0.005650
265,0.005650
266,0.005650
267,0.005650
268,0.005650
269,0.005650
270,0.005650
271,0.005650
272,0.005650
273,0.005650
274,0.005650
275,0.005650
276,0.005650
277,0.005650
278,0.005650
279,0.005650
280,0.005650
281,0.005650
282,0.005650
283,0.005650
284,0.005650
285,0.005650
286,0.005650
287,0.005650
288,0.005650
289,0.005650
290,0.005650
291,0.005650
292,0.005650
293,0.005650
294,0.005650
295,0.005650
296,0.005650
297,0.005650
298,0.005650
299,0.005650
300,0.005650
301,0.005650
302,0.005650
303,0.005650
304,0.005650
305,0.005650
306,0.005650
307,0.005650
308,0.005650
309,0.005650
310,0.005650
311,0.005650
312,0.005650
313,0.005650
314,0.005650
315,0.005650
316,0.005650
317,0.005650
318,0.005650
319,0.005650
320,0.005650
321,0.005650
322,0.005650
323,0.005650
324,0.005650
325,0.005650
326,0.005650
327,0.005650
328,0.005650
329,0.005650
330,0.005650
331,0.005650
332,0.005650
333,0.005650
334,0.005650
335,0.005650
336,0.005650
337,0.005650
338,0.005650
339,0.005650
340,0.005650
341,0.005650
342,0.005650
343,0.005650
344,0.005650
345,0.005650
346,0.005650
347,0.005650
348,0.005650
349,0.005650
350,0.005650
351,0.005650
352,0.005650
353,0.005650
354,0.005650
355,0.005650
356,0.005650
357,0.005650
358,0.005650
359,0.005650
360,0.005650
361,0.005650
362,0.005650
363,0.005650
364,0.005650
365,0.005650
366,0.005650
367,0.005650
368,0.005650
369,0.005650
370,0.005650
371,0.005650
372,0.005650
373,0.005650
374,0.005650
375,0.005650
376,0.005650
377,0.005650
378,0.005650
379,0.005650
380,0.005650
381,0.005650
382,0.005650
383,0.005650
384,0.005650
385,0.005650
386,0.005650
387,0.005650
388,0.005650
389,0.005650
390,0.005650
391,0.005650
392,0.005650
393,0.005650
394,0.005650
395,0.005650
396,0.005650
397,0.005650
398,0.005650
399,0.005650
400,0.005650
401,0.005650
402,0.005650
403,0.005650
404,0.005650
405,0.005650
406,0.005650
407,0.005650
408,0.005650
409,0.005650
410,0.005650
411,0.005650
412,0.005650
413,0.005650
414,0.005650
415,0.005650
416,0.005650
417,0.005650
418,0.005650
419,0.005650
420,0.005650
421,0.005650
422,0.005650
423,0.005650
424,0.005650
425,0.005650
426,0.005650
427,0.005650
428,0.005650
429,0.005650
430,0.005650
431,0.005650
432,0.005650
433,0.005650
434,0.005650
435,0.005650
436,0.005650
437,0.005650
438,0.005650
439,0.005650
440,0.005650
441,0.005650
442,0.005650
443,0.005650
444,0.005650
445,0.005650
446,0.005650
447,0.005650
448,0.005650
449,0.005650
450,0.005650
451,0.005650
452,0.005650
453,0.005650
454,0.005650
455,0.005650
456,0.005650
457,0.005650
458,0.005650
459,0.005650
460,0.005650
461,0.005650
462,0.005650
463,0.005650
464,0.005650
465,0.005650
466,0.005650
467,0.005650
468,0.005650
469,0.005650
470,0.005650
471,0.005650
472,0.005650
473,0.005650
474,0.005650
475,0.005650
476,0.005650
477,0.005650
478,0.005650
479,0.005650
480,0.005650
481,0.005650
482,0.005650
483,0.005650
484,0.005650
485,0.005650
486,0.005650
487,0.005650
488,0.005650
489,0.005650
490,0.005650
491,0.005650
492,0.005650
493,0.005650
494,0.005650
495,0.005650
496,0.005650
497,0.005650
498,0.005650
499,0.005650
500,0.005650
501,0.005650
502,0.005650
503,0.005650
504,0.005650
505,0.005650
506,0.005650
507,0.005650
508,0.005650
509,0.005650
510,0.005650
511,0.005650
512,0.005650
513,0.005650
514,0.005650
515,0.005650
516,0.005650
517,0.005650
518,0.005650
519,0.005650
520,0.005650
521,0.005650
522,0.005650
523,0.005650
524,0.005650
525,0.005650
526,0.005650
527,0.005650
528,0.005650
529,0.005650
530,0.005650
531,0.005650
532,0.005650
533,0.005650
534,0.005650
535,0.005650
536,0.005650
537,0.005650
538,0.005650
539,0.005650
540,0.005650
541,0.005650
542,0.005650
543,0.005650
544,0.005650
545,0.005650
546,0.005650
547,0.005650
548,0.005650
549,0.005650
550,0.005650
551,0.005650
552,0.005650
553,0.005650
554,0.005650
555,0.005650
556,0.005650
557,0.005650
558,0.005650
559,0.005650
560,0.005650
561,0.005650
562,0.005650
563,0.005650
564,0.005650
565,0.005650
566,0.005650
567,0.005650
568,0.005650
569,0.005650
570,0.005650
571,0.005650
572,0.005650
573,0.005650
574,0.005650
575,0.005650
576,0.005650
577,0.005650
578,0.005650
579,0.005650
580,0.005650
581,0.005650
582,0.005650
583,0.005650
584,0.005650
585,0.005650
586,0.005650
587,0.005650
588,0.005650
589,0.005650
590,0.005650
591,0.005650
592,0.005650
593,0.005650
594,0.005650
595,0.005650
596,0.005650
597,0.005650
598,0.005650
599,0.005650
600,0.005650
601,0.005650
602,0.005650
603,0.005650
604,0.005650
605,0.005650
606,0.005650
607,0.005650
608,0.005650
609,0.005650
610,0.005650
611,0.005650
612,0.005650
613,0.005650
614,0.005650
615,0.005650
616,0.005650
617,0.005650
618,0.005650
619,0.005650
620,0.005650
621,0.005650
622,0.005650
623,0.005650
624,0.005650
625,0.005650
626,0.005650
627,0.005650
628,0.005650
629,0.005650
630,0.005650
631,0.005650
632,0.005650
633,0.005650
634,0.005650
635,0.005650
636,0.005650
637,0.005650
638,0.005650
639,0.005650
640,0.005650
641,0.005650
642,0.005650
643,0.005650
644,0.005650
645,0.005650
646,0.005650
647,0.005650
648,0.005650
649,0.005650
650,0.005650
651,0.005650
652,0.005650
653,0.005650
654,0.005650
655,0.005650
656,0.005650
657,0.005650
658,0.005650
659,0.005650
660,0.005650
661,0.005650
662,0.005650
663,0.005650
664,0.005650
665,0.005650
666,0.005650
667,0.005650
668,0.005650
669,0.005650
670,0.005650
671,0.005650
672,0.005650
673,0.005650
674,0.005650
675,0.005650
676,0.005650
677,0.005650
678,0.005650
679,0.005650
680,0.005650
681,0.005650
682,0.005650
683,0.005650
684,0.005650
685,0.005650
686,0.005650
687,0.005650
688,0.005650
689,0.005650
690,0.005650
691,0.005650
692,0.005650
693,0.005650
694,0.005650
695,0.005650
696,0.005650
697,0.005650
698,0.005650
699,0.005650
700,0.005650
701,0.005650
702,0.005650
703,0.005650
704,0.005650
705,0.005650
706,0.005650
707,0.005650
708,0.005650
709,0.005650
710,0.005650
711,0.005650
712,0.005650
713,0.005650
714,0.005650
715,0.005650
716,0.005650
717,0.005650
718,0.005650
719,0.005650
720,0.005650
721,0.005650
722,0.005650
723,0.005650
724,0.005650
725,0.005650
726,0.005650
727,0.005650
728,0.005650
729,0.005650
730,0.005650
731,0.005650
732,0.005650
733,0.005650
734,0.005650
735,0.005650
736,0.005650
737,0.005650
738,0.005650
739,0.005650
740,0.005650
741,0.005650
742,0.005650
743,0.005650
744,0.005650
745,0.005650
746,0.005650
747,0.005650
748,0.005650
749,0.005650
750,0.005650
751,0.005650
752,0.005650
753,0.005650
754,0.005650
755,0.005650
756,0.005650
757,0.005650
758,0.005650
759,0.005650
760,0.005650
761,0.005650
762,0.005650
763,0.005650
764,0.005650
765,0.005650
766,0.005650
767,0.005650
768,0.005650
769,0.005650
770,0.005650
771,0.005650
772,0.005650
773,0.005650
774,0.005650
775,0.005650
776,0.005650
777,0.005650
778,0.005650
779,0.005650
780,0.005650
781,0.005650
782,0.005650
783,0.005650
784,0.005650
785,0.005650
786,0.005650
787,0.005650
788,0.005650
789,0.005650
790,0.005650
791,0.005650
792,0.005650
793,0.005650
794,0.005650
795,0.005650
796,0.005650
797,0.005650
798,0.005650
799,0.005650
800,0.005650
801,0.005650
802,0.005650
803,0.005650
804,0.005650
805,0.005650
806,0.005650
807,0.005650
808,0.005650
809,0.005650
810,0.005650
811,0.005650
812,0.005650
813,0.005650
814,0.005650
815,0.005650
816,0.005650
817,0.005650
818,0.005650
819,0.005650
820,0.005650
821,0.005650
822,0.005650
823,0.005649
824,0.005649
825,0.005649
826,0.005649
827,0.005649
828,0.005649
829,0.005649
830,0.005649
831,0.005649
832,0.005649
833,0.005648
834,0.005648
835,0.005648
836,0.005647
837,0.005647
838,0.005646
839,0.005646
840,0.005645
841,0.005644
842,0.005643
843,0.005642
844,0.005641
845,0.005639
846,0.005637
847,0.005635
848,0.005633
849,0.005629
850,0.005626
851,0.005622
852,0.005618
853,0.005612
854,0.005606
855,0.005598
856,0.005591
857,0.005580
858,0.005570
859,0.005556
860,0.005543
861,0.005525
862,0.005506
863,0.005483
864,0.005459
865,0.005428
866,0.005396
867,0.005355
868,0.005315
869,0.005261
870,0.005208
871,0.005139
872,0.005071
873,0.004982
874,0.004893
875,0.004779
876,0.004664
877,0.004518
878,0.004372
879,0.004186
880,0.003999
881,0.003762
882,0.003526
883,0.003226
884,0.002927
885,0.002550
886,0.002172
887,0.001699
888,0.001226
889,0.000635
890,0.000044
891,-0.000692
892,-0.001427
893,-0.002339
894,-0.003251
895,-0.004376
896,-0.005502
897,-0.006885
898,-0.008269
899,-0.009963
900,-0.011657
901,-0.013723
902,-0.015789
903,-0.018298
904,-0.020808
905,-0.023843
906,-0.026879
907,-0.030537
908,-0.034194
909,-0.038583
910,-0.042972
911,-0.048218
912,-0.053463
913,-0.059708
914,-0.065952
915,-0.073355
916,-0.080759
917,-0.089501
918,-0.098243
919,-0.108524
920,-0.118805
921,-0.130849
922,-0.142892
923,-0.156942
924,-0.170993
925,-0.187320
926,-0.203647
927,-0.222542
928,-0.241438
929,-0.263218
930,-0.284999
931,-0.310005
932,-0.335011
933,-0.363604
934,-0.392198
935,-0.424763
936,-0.457329
937,-0.494268
938,-0.531209
939,-0.572943
940,-0.614678
941,-0.661641
942,-0.708604
943,-0.761239
944,-0.813874
945,-0.872629
946,-0.931385
947,-0.996711
948,-1.062038
949,-1.134378
950,-1.206720
951,-1.286508
952,-1.366297
953,-1.453948
954,-1.541601
955,-1.637505
956,-1.733410
957,-1.837925
958,-1.942442
959,-2.055885
960,-2.169332
961,-2.291975
962,-2.414622
963,-2.546683
964,-2.678746
965,-2.820380
966,-2.962016
967,-3.113309
968,-3.264606
969,-3.425573
970,-3.586544
971,-3.757120
972,-3.927700
973,-4.107738
974,-4.287781
975,-4.477047
976,-4.666319
977,-4.864494
978,-5.062674
979,-5.269349
980,-5.476030
981,-5.690710
982,-5.905397
983,-6.127504
984,-6.349618
985,-6.578492
986,-6.807375
987,-7.042283
988,-7.277200
989,-7.517342
990,-7.757492
991,-8.002005
992,-8.246527
993,-8.494500
994,-8.742482
995,-8.992961
996,-9.243451
997,-9.495455
998,-9.747470
999,-10.000000
